  0.1706E-03   0.1874E+01   0.1460E+01   6.997   0.2025E+01   0.4182E+00 246.566
  0.1778E-03   0.1848E+01   0.1475E+01   7.062   0.2052E+01   0.4147E+00 220.956
  0.1854E-03   0.1821E+01   0.1504E+01   7.094   0.2070E+01   0.4125E+00 209.466
  0.1932E-03   0.1794E+01   0.1522E+01   7.128   0.2088E+01   0.4101E+00 198.018
  0.2014E-03   0.1767E+01   0.1536E+01   7.174   0.2106E+01   0.4078E+00 183.686
  0.2099E-03   0.1739E+01   0.1557E+01   7.219   0.2124E+01   0.4057E+00 170.632
  0.2188E-03   0.1711E+01   0.1569E+01   7.287   0.2151E+01   0.4022E+00 152.773
  0.2280E-03   0.1683E+01   0.1580E+01   7.333   0.2169E+01   0.4000E+00 141.924
  0.2377E-03   0.1654E+01   0.1594E+01   7.380   0.2187E+01   0.3978E+00 131.709
  0.2477E-03   0.1626E+01   0.1598E+01   7.426   0.2214E+01   0.3947E+00 122.367
  0.2582E-03   0.1597E+01   0.1607E+01   7.449   0.2223E+01   0.3935E+00 118.036
  0.2692E-03   0.1568E+01   0.1613E+01   7.519   0.2250E+01   0.3903E+00 105.652
  0.2805E-03   0.1539E+01   0.1611E+01   7.566   0.2268E+01   0.3882E+00  98.160
  0.2924E-03   0.1510E+01   0.1617E+01   7.600   0.2286E+01   0.3864E+00  93.163
  0.3048E-03   0.1481E+01   0.1617E+01   7.649   0.2304E+01   0.3842E+00  86.318
  0.3177E-03   0.1452E+01   0.1611E+01   7.711   0.2331E+01   0.3814E+00  78.590
  0.3311E-03   0.1423E+01   0.1612E+01   7.758   0.2349E+01   0.3791E+00  73.148
  0.3451E-03   0.1394E+01   0.1605E+01   7.819   0.2376E+01   0.3764E+00  66.738
  0.3597E-03   0.1365E+01   0.1597E+01   7.855   0.2394E+01   0.3744E+00  63.163
  0.3750E-03   0.1336E+01   0.1592E+01   7.906   0.2412E+01   0.3724E+00  58.541
  0.3908E-03   0.1308E+01   0.1580E+01   7.955   0.2430E+01   0.3706E+00  54.440
  0.4074E-03   0.1279E+01   0.1570E+01   8.030   0.2457E+01   0.3677E+00  48.777
  0.4246E-03   0.1251E+01   0.1559E+01   8.056   0.2475E+01   0.3659E+00  46.908
  0.4426E-03   0.1223E+01   0.1543E+01   8.107   0.2493E+01   0.3640E+00  43.607
  0.4613E-03   0.1195E+01   0.1531E+01   8.184   0.2520E+01   0.3613E+00  39.004
  0.4808E-03   0.1167E+01   0.1516E+01   8.234   0.2538E+01   0.3596E+00  36.315
  0.5012E-03   0.1140E+01   0.1496E+01   8.286   0.2565E+01   0.3571E+00  33.707
  0.5224E-03   0.1113E+01   0.1482E+01   8.339   0.2583E+01   0.3551E+00  31.273
  0.5445E-03   0.1087E+01   0.1463E+01   8.389   0.2601E+01   0.3536E+00  29.141
  0.5675E-03   0.1060E+01   0.1443E+01   8.444   0.2628E+01   0.3510E+00  26.988
  0.5916E-03   0.1034E+01   0.1425E+01   8.494   0.2646E+01   0.3491E+00  25.161
  0.6166E-03   0.1009E+01   0.1404E+01   8.548   0.2664E+01   0.3476E+00  23.355
  0.6427E-03   0.9834E+00   0.1383E+01   8.604   0.2682E+01   0.3458E+00  21.633
  0.6699E-03   0.9585E+00   0.1363E+01   8.668   0.2709E+01   0.3435E+00  19.835
  0.6982E-03   0.9340E+00   0.1339E+01   8.710   0.2727E+01   0.3419E+00  18.736
  0.7278E-03   0.9099E+00   0.1318E+01   8.766   0.2745E+01   0.3403E+00  17.374
  0.7586E-03   0.8861E+00   0.1296E+01   8.820   0.2763E+01   0.3386E+00  16.166
  0.7907E-03   0.8628E+00   0.1270E+01   8.878   0.2790E+01   0.3363E+00  14.962
  0.8241E-03   0.8400E+00   0.1249E+01   8.931   0.2808E+01   0.3348E+00  13.958
  0.8590E-03   0.8175E+00   0.1225E+01   8.988   0.2826E+01   0.3331E+00  12.944
  0.8954E-03   0.7954E+00   0.1200E+01   9.045   0.2853E+01   0.3309E+00  12.025
  0.9333E-03   0.7738E+00   0.1178E+01   9.100   0.2871E+01   0.3294E+00  11.187
  0.9727E-03   0.7526E+00   0.1154E+01   9.157   0.2889E+01   0.3279E+00  10.393
  0.1014E-02   0.7318E+00   0.1129E+01   9.202   0.2907E+01   0.3264E+00   9.818
  0.1057E-02   0.7115E+00   0.1107E+01   9.247   0.2925E+01   0.3249E+00   9.271
  0.1102E-02   0.6916E+00   0.1082E+01   9.332   0.2952E+01   0.3228E+00   8.320
  0.1148E-02   0.6721E+00   0.1058E+01   9.391   0.2970E+01   0.3212E+00   7.730
  0.1197E-02   0.6531E+00   0.1035E+01   9.421   0.2988E+01   0.3199E+00   7.447
  0.1247E-02   0.6344E+00   0.1010E+01   9.481   0.3006E+01   0.3186E+00   6.910
  0.1300E-02   0.6163E+00   0.9880E+00   9.538   0.3024E+01   0.3172E+00   6.440
  0.1355E-02   0.5985E+00   0.9651E+00   9.599   0.3051E+01   0.3150E+00   5.973
  0.1413E-02   0.5811E+00   0.9404E+00   9.659   0.3069E+01   0.3136E+00   5.552
  0.1472E-02   0.5642E+00   0.9193E+00   9.720   0.3087E+01   0.3122E+00   5.155
  0.1535E-02   0.5476E+00   0.8967E+00   9.763   0.3105E+01   0.3111E+00   4.893
  0.1600E-02   0.5315E+00   0.8736E+00   9.809   0.3123E+01   0.3096E+00   4.627
  0.1667E-02   0.5158E+00   0.8528E+00   9.875   0.3141E+01   0.3082E+00   4.281
  0.1738E-02   0.5004E+00   0.8306E+00   9.920   0.3159E+01   0.3070E+00   4.057
  0.1811E-02   0.4855E+00   0.8091E+00   9.965   0.3177E+01   0.3058E+00   3.843
  0.1888E-02   0.4709E+00   0.7888E+00  10.029   0.3195E+01   0.3043E+00   3.567
  0.1968E-02   0.4567E+00   0.7673E+00  10.093   0.3213E+01   0.3031E+00   3.310
  0.2051E-02   0.4429E+00   0.7474E+00  10.126   0.3231E+01   0.3019E+00   3.184
  0.2138E-02   0.4294E+00   0.7277E+00  10.188   0.3249E+01   0.3006E+00   2.964
  0.2228E-02   0.4163E+00   0.7071E+00  10.251   0.3267E+01   0.2993E+00   2.758
  0.2323E-02   0.4036E+00   0.6887E+00  10.300   0.3285E+01   0.2980E+00   2.606
  0.2421E-02   0.3912E+00   0.6699E+00  10.347   0.3303E+01   0.2967E+00   2.471
  0.2523E-02   0.3791E+00   0.6505E+00  10.412   0.3321E+01   0.2957E+00   2.295
  0.2630E-02   0.3674E+00   0.6333E+00  10.479   0.3339E+01   0.2944E+00   2.128
  0.2742E-02   0.3560E+00   0.6153E+00  10.501   0.3348E+01   0.2937E+00   2.076
  0.2858E-02   0.3450E+00   0.5975E+00  10.545   0.3366E+01   0.2927E+00   1.976
  0.2979E-02   0.3342E+00   0.5811E+00  10.589   0.3384E+01   0.2916E+00   1.882
  0.3105E-02   0.3237E+00   0.5641E+00  10.642   0.3402E+01   0.2902E+00   1.774
  0.3236E-02   0.3136E+00   0.5479E+00  10.713   0.3420E+01   0.2892E+00   1.640
  0.3373E-02   0.3037E+00   0.5323E+00  10.749   0.3429E+01   0.2885E+00   1.578
  0.3516E-02   0.2942E+00   0.5162E+00  10.811   0.3447E+01   0.2873E+00   1.475
  0.3664E-02   0.2849E+00   0.5015E+00  10.845   0.3465E+01   0.2862E+00   1.420
  0.3819E-02   0.2758E+00   0.4868E+00  10.916   0.3483E+01   0.2851E+00   1.316
  0.3981E-02   0.2671E+00   0.4717E+00  10.981   0.3501E+01   0.2839E+00   1.227
  0.4150E-02   0.2586E+00   0.4583E+00  10.995   0.3510E+01   0.2835E+00   1.209
  0.4325E-02   0.2503E+00   0.4446E+00  11.019   0.3519E+01   0.2828E+00   1.178
  0.4508E-02   0.2423E+00   0.4308E+00  11.124   0.3546E+01   0.2812E+00   1.054
  0.4699E-02   0.2346E+00   0.4183E+00  11.154   0.3555E+01   0.2807E+00   1.021
  0.4898E-02   0.2270E+00   0.4054E+00  11.191   0.3573E+01   0.2795E+00   0.982
  0.5105E-02   0.2197E+00   0.3930E+00  11.228   0.3582E+01   0.2791E+00   0.944
  0.5321E-02   0.2127E+00   0.3813E+00  11.295   0.3600E+01   0.2778E+00   0.881
  0.5546E-02   0.2058E+00   0.3693E+00  11.333   0.3609E+01   0.2774E+00   0.847
  0.5781E-02   0.1992E+00   0.3581E+00  11.351   0.3618E+01   0.2769E+00   0.831
  0.6026E-02   0.1927E+00   0.3472E+00  11.404   0.3636E+01   0.2760E+00   0.787
  0.6281E-02   0.1865E+00   0.3360E+00  11.439   0.3645E+01   0.2752E+00   0.759
  0.6546E-02   0.1804E+00   0.3259E+00  11.473   0.3654E+01   0.2747E+00   0.733
  0.6823E-02   0.1746E+00   0.3158E+00  11.530   0.3672E+01   0.2738E+00   0.691
  0.7112E-02   0.1689E+00   0.3055E+00  11.548   0.3681E+01   0.2733E+00   0.679
  0.7413E-02   0.1634E+00   0.2963E+00  11.619   0.3699E+01   0.2723E+00   0.632
  0.7727E-02   0.1580E+00   0.2869E+00  11.655   0.3708E+01   0.2718E+00   0.609
  0.8054E-02   0.1529E+00   0.2777E+00  11.692   0.3717E+01   0.2710E+00   0.586
  0.8395E-02   0.1479E+00   0.2692E+00  11.728   0.3726E+01   0.2705E+00   0.565
  0.8750E-02   0.1430E+00   0.2605E+00  11.765   0.3735E+01   0.2700E+00   0.545
  0.9120E-02   0.1383E+00   0.2523E+00  11.784   0.3744E+01   0.2695E+00   0.535
  0.9506E-02   0.1338E+00   0.2444E+00  11.803   0.3753E+01   0.2690E+00   0.525
  0.9908E-02   0.1294E+00   0.2363E+00  11.879   0.3771E+01   0.2680E+00   0.487
  0.1033E-01   0.1251E+00   0.2290E+00  11.889   0.3780E+01   0.2678E+00   0.482
  0.1076E-01   0.1210E+00   0.2217E+00  11.917   0.3789E+01   0.2673E+00   0.469
  0.1122E-01   0.1170E+00   0.2143E+00  11.950   0.3798E+01   0.2667E+00   0.454
  0.1169E-01   0.1132E+00   0.2077E+00  11.989   0.3807E+01   0.2662E+00   0.437
  0.1219E-01   0.1094E+00   0.2010E+00  12.028   0.3816E+01   0.2657E+00   0.420
  0.1271E-01   0.1058E+00   0.1943E+00  12.068   0.3825E+01   0.2652E+00   0.404
  0.1324E-01   0.1023E+00   0.1882E+00  12.101   0.3834E+01   0.2646E+00   0.391
  0.1380E-01   0.9893E-01   0.1821E+00  12.101   0.3834E+01   0.2646E+00   0.391
  0.1439E-01   0.9565E-01   0.1761E+00  12.130   0.3843E+01   0.2641E+00   0.380
  0.1500E-01   0.9248E-01   0.1705E+00  12.177   0.3861E+01   0.2633E+00   0.364
  0.1563E-01   0.8941E-01   0.1649E+00  12.177   0.3861E+01   0.2633E+00   0.364
  0.1629E-01   0.8645E-01   0.1596E+00  12.218   0.3870E+01   0.2628E+00   0.349
  0.1698E-01   0.8357E-01   0.1544E+00  12.253   0.3879E+01   0.2622E+00   0.338
  0.1770E-01   0.8079E-01   0.1492E+00  12.253   0.3879E+01   0.2622E+00   0.338
  0.1845E-01   0.7811E-01   0.1445E+00  12.294   0.3888E+01   0.2617E+00   0.325
  0.1923E-01   0.7551E-01   0.1398E+00  12.294   0.3888E+01   0.2617E+00   0.325
  0.2004E-01   0.7299E-01   0.1350E+00  12.333   0.3906E+01   0.2609E+00   0.313
  0.2089E-01   0.7056E-01   0.1308E+00  12.333   0.3906E+01   0.2609E+00   0.313
  0.2178E-01   0.6821E-01   0.1264E+00  12.333   0.3906E+01   0.2609E+00   0.313
  0.2270E-01   0.6593E-01   0.1222E+00  12.368   0.3915E+01   0.2603E+00   0.303
  0.2366E-01   0.6373E-01   0.1183E+00  12.368   0.3915E+01   0.2603E+00   0.303
