  0.5224E-03   0.9858E+00   0.1281E+01   7.613   0.2295E+01   0.3851E+00  91.271
  0.5445E-03   0.9628E+00   0.1261E+01   7.662   0.2313E+01   0.3833E+00  84.629
  0.5675E-03   0.9401E+00   0.1240E+01   7.711   0.2331E+01   0.3814E+00  78.590
  0.5916E-03   0.9177E+00   0.1224E+01   7.758   0.2349E+01   0.3791E+00  73.148
  0.6166E-03   0.8957E+00   0.1204E+01   7.805   0.2367E+01   0.3774E+00  68.088
  0.6427E-03   0.8741E+00   0.1184E+01   7.831   0.2385E+01   0.3754E+00  65.510
  0.6699E-03   0.8527E+00   0.1166E+01   7.880   0.2403E+01   0.3734E+00  60.820
  0.6982E-03   0.8318E+00   0.1145E+01   7.906   0.2412E+01   0.3724E+00  58.541
  0.7278E-03   0.8111E+00   0.1126E+01   7.955   0.2430E+01   0.3706E+00  54.440
  0.7586E-03   0.7909E+00   0.1106E+01   8.030   0.2457E+01   0.3677E+00  48.777
  0.7907E-03   0.7710E+00   0.1084E+01   8.056   0.2475E+01   0.3659E+00  46.908
  0.8241E-03   0.7515E+00   0.1066E+01   8.107   0.2493E+01   0.3640E+00  43.607
  0.8590E-03   0.7323E+00   0.1047E+01   8.132   0.2502E+01   0.3632E+00  42.029
  0.8954E-03   0.7134E+00   0.1025E+01   8.184   0.2520E+01   0.3613E+00  39.004
  0.9333E-03   0.6950E+00   0.1008E+01   8.234   0.2538E+01   0.3596E+00  36.315
  0.9727E-03   0.6768E+00   0.9874E+00   8.259   0.2556E+01   0.3579E+00  35.010
  0.1014E-02   0.6591E+00   0.9670E+00   8.311   0.2574E+01   0.3559E+00  32.527
  0.1057E-02   0.6417E+00   0.9486E+00   8.339   0.2583E+01   0.3551E+00  31.273
  0.1102E-02   0.6246E+00   0.9281E+00   8.415   0.2610E+01   0.3527E+00  28.091
  0.1148E-02   0.6079E+00   0.9090E+00   8.429   0.2619E+01   0.3518E+00  27.539
  0.1197E-02   0.5915E+00   0.8907E+00   8.470   0.2637E+01   0.3501E+00  26.014
  0.1247E-02   0.5755E+00   0.8705E+00   8.521   0.2655E+01   0.3482E+00  24.241
  0.1300E-02   0.5598E+00   0.8527E+00   8.576   0.2673E+01   0.3467E+00  22.482
  0.1355E-02   0.5445E+00   0.8344E+00   8.604   0.2682E+01   0.3458E+00  21.633
  0.1413E-02   0.5294E+00   0.8143E+00   8.657   0.2700E+01   0.3442E+00  20.132
  0.1472E-02   0.5148E+00   0.7974E+00   8.685   0.2718E+01   0.3426E+00  19.391
  0.1535E-02   0.5004E+00   0.7790E+00   8.740   0.2736E+01   0.3410E+00  17.990
  0.1600E-02   0.4864E+00   0.7602E+00   8.793   0.2754E+01   0.3393E+00  16.756
  0.1667E-02   0.4727E+00   0.7438E+00   8.832   0.2772E+01   0.3379E+00  15.914
  0.1738E-02   0.4593E+00   0.7259E+00   8.848   0.2781E+01   0.3369E+00  15.576
  0.1811E-02   0.4463E+00   0.7086E+00   8.906   0.2799E+01   0.3356E+00  14.418
  0.1888E-02   0.4335E+00   0.6923E+00   8.959   0.2817E+01   0.3338E+00  13.441
  0.1968E-02   0.4211E+00   0.6748E+00   8.988   0.2826E+01   0.3331E+00  12.944
  0.2051E-02   0.4089E+00   0.6586E+00   9.031   0.2844E+01   0.3317E+00  12.244
  0.2138E-02   0.3971E+00   0.6426E+00   9.074   0.2862E+01   0.3302E+00  11.579
  0.2228E-02   0.3855E+00   0.6255E+00   9.131   0.2880E+01   0.3287E+00  10.752
  0.2323E-02   0.3742E+00   0.6107E+00   9.157   0.2889E+01   0.3279E+00  10.393
  0.2421E-02   0.3632E+00   0.5953E+00   9.202   0.2907E+01   0.3264E+00   9.818
  0.2523E-02   0.3525E+00   0.5793E+00   9.247   0.2925E+01   0.3249E+00   9.271
  0.2630E-02   0.3421E+00   0.5653E+00   9.276   0.2934E+01   0.3241E+00   8.936
  0.2742E-02   0.3319E+00   0.5504E+00   9.332   0.2952E+01   0.3228E+00   8.320
  0.2858E-02   0.3220E+00   0.5357E+00   9.391   0.2970E+01   0.3212E+00   7.730
  0.2979E-02   0.3124E+00   0.5220E+00   9.402   0.2979E+01   0.3207E+00   7.620
  0.3105E-02   0.3030E+00   0.5076E+00   9.451   0.2997E+01   0.3191E+00   7.169
  0.3236E-02   0.2938E+00   0.4941E+00   9.508   0.3015E+01   0.3177E+00   6.681
  0.3373E-02   0.2849E+00   0.4812E+00   9.538   0.3024E+01   0.3172E+00   6.440
  0.3516E-02   0.2763E+00   0.4676E+00   9.581   0.3042E+01   0.3159E+00   6.107
  0.3664E-02   0.2679E+00   0.4552E+00   9.599   0.3051E+01   0.3150E+00   5.973
  0.3819E-02   0.2597E+00   0.4428E+00   9.659   0.3069E+01   0.3136E+00   5.552
  0.3981E-02   0.2517E+00   0.4299E+00   9.691   0.3078E+01   0.3131E+00   5.341
  0.4150E-02   0.2440E+00   0.4185E+00   9.720   0.3087E+01   0.3122E+00   5.155
  0.4325E-02   0.2364E+00   0.4066E+00   9.763   0.3105E+01   0.3111E+00   4.893
  0.4508E-02   0.2291E+00   0.3948E+00   9.781   0.3114E+01   0.3102E+00   4.788
  0.4699E-02   0.2220E+00   0.3841E+00   9.844   0.3132E+01   0.3091E+00   4.441
  0.4898E-02   0.2151E+00   0.3730E+00   9.875   0.3141E+01   0.3082E+00   4.281
  0.5105E-02   0.2084E+00   0.3622E+00   9.920   0.3159E+01   0.3070E+00   4.057
  0.5321E-02   0.2019E+00   0.3521E+00   9.935   0.3168E+01   0.3064E+00   3.984
  0.5546E-02   0.1955E+00   0.3416E+00   9.998   0.3186E+01   0.3049E+00   3.700
  0.5781E-02   0.1894E+00   0.3318E+00  10.029   0.3195E+01   0.3043E+00   3.567
  0.6026E-02   0.1834E+00   0.3221E+00  10.061   0.3204E+01   0.3037E+00   3.436
  0.6281E-02   0.1776E+00   0.3122E+00  10.093   0.3213E+01   0.3031E+00   3.310
  0.6546E-02   0.1720E+00   0.3034E+00  10.126   0.3231E+01   0.3019E+00   3.184
  0.6823E-02   0.1665E+00   0.2944E+00  10.155   0.3240E+01   0.3012E+00   3.080
  0.7112E-02   0.1612E+00   0.2853E+00  10.188   0.3249E+01   0.3006E+00   2.964
  0.7413E-02   0.1561E+00   0.2772E+00  10.221   0.3258E+01   0.3000E+00   2.853
  0.7727E-02   0.1511E+00   0.2688E+00  10.251   0.3267E+01   0.2993E+00   2.758
  0.8054E-02   0.1463E+00   0.2605E+00  10.300   0.3285E+01   0.2980E+00   2.606
  0.8395E-02   0.1416E+00   0.2529E+00  10.316   0.3294E+01   0.2974E+00   2.558
  0.8750E-02   0.1370E+00   0.2450E+00  10.347   0.3303E+01   0.2967E+00   2.471
  0.9120E-02   0.1326E+00   0.2375E+00  10.381   0.3312E+01   0.2964E+00   2.376
  0.9506E-02   0.1283E+00   0.2304E+00  10.412   0.3321E+01   0.2957E+00   2.295
  0.9908E-02   0.1242E+00   0.2231E+00  10.448   0.3330E+01   0.2951E+00   2.204
  0.1033E-01   0.1202E+00   0.2165E+00  10.479   0.3339E+01   0.2944E+00   2.128
  0.1076E-01   0.1163E+00   0.2098E+00  10.501   0.3348E+01   0.2937E+00   2.076
  0.1122E-01   0.1125E+00   0.2030E+00  10.545   0.3366E+01   0.2927E+00   1.976
  0.1169E-01   0.1088E+00   0.1970E+00  10.545   0.3366E+01   0.2927E+00   1.976
  0.1219E-01   0.1053E+00   0.1908E+00  10.578   0.3375E+01   0.2920E+00   1.905
  0.1271E-01   0.1019E+00   0.1847E+00  10.610   0.3393E+01   0.2909E+00   1.839
  0.1324E-01   0.9854E-01   0.1791E+00  10.610   0.3393E+01   0.2909E+00   1.839
  0.1380E-01   0.9532E-01   0.1734E+00  10.642   0.3402E+01   0.2902E+00   1.774
  0.1439E-01   0.9219E-01   0.1679E+00  10.680   0.3411E+01   0.2899E+00   1.702
  0.1500E-01   0.8917E-01   0.1628E+00  10.713   0.3420E+01   0.2892E+00   1.640
  0.1563E-01   0.8624E-01   0.1575E+00  10.749   0.3429E+01   0.2885E+00   1.578
  0.1629E-01   0.8341E-01   0.1525E+00  10.749   0.3429E+01   0.2885E+00   1.578
  0.1698E-01   0.8066E-01   0.1477E+00  10.780   0.3438E+01   0.2881E+00   1.525
  0.1770E-01   0.7800E-01   0.1428E+00  10.811   0.3447E+01   0.2873E+00   1.475
  0.1845E-01   0.7543E-01   0.1384E+00  10.823   0.3456E+01   0.2869E+00   1.455
  0.1923E-01   0.7294E-01   0.1340E+00  10.845   0.3465E+01   0.2862E+00   1.420
