  0.3750E-03   0.1377E+01   0.1998E+01   8.444   0.2628E+01   0.3510E+00  26.988
  0.3908E-03   0.1341E+01   0.1953E+01   8.494   0.2646E+01   0.3491E+00  25.161
  0.4074E-03   0.1306E+01   0.1912E+01   8.521   0.2655E+01   0.3482E+00  24.241
  0.4246E-03   0.1272E+01   0.1873E+01   8.576   0.2673E+01   0.3467E+00  22.482
  0.4426E-03   0.1238E+01   0.1829E+01   8.629   0.2691E+01   0.3451E+00  20.920
  0.4613E-03   0.1205E+01   0.1791E+01   8.668   0.2709E+01   0.3435E+00  19.835
  0.4808E-03   0.1173E+01   0.1752E+01   8.710   0.2727E+01   0.3419E+00  18.736
  0.5012E-03   0.1141E+01   0.1708E+01   8.766   0.2745E+01   0.3403E+00  17.374
  0.5224E-03   0.1110E+01   0.1673E+01   8.793   0.2754E+01   0.3393E+00  16.756
  0.5445E-03   0.1080E+01   0.1635E+01   8.832   0.2772E+01   0.3379E+00  15.914
  0.5675E-03   0.1051E+01   0.1596E+01   8.878   0.2790E+01   0.3363E+00  14.962
  0.5916E-03   0.1022E+01   0.1562E+01   8.931   0.2808E+01   0.3348E+00  13.958
  0.6166E-03   0.9940E+00   0.1524E+01   8.988   0.2826E+01   0.3331E+00  12.944
  0.6427E-03   0.9666E+00   0.1488E+01   9.017   0.2835E+01   0.3324E+00  12.464
  0.6699E-03   0.9398E+00   0.1455E+01   9.045   0.2853E+01   0.3309E+00  12.025
  0.6982E-03   0.9136E+00   0.1418E+01   9.100   0.2871E+01   0.3294E+00  11.187
  0.7278E-03   0.8881E+00   0.1385E+01   9.157   0.2889E+01   0.3279E+00  10.393
  0.7586E-03   0.8632E+00   0.1352E+01   9.188   0.2898E+01   0.3272E+00   9.993
  0.7907E-03   0.8388E+00   0.1317E+01   9.216   0.2916E+01   0.3256E+00   9.645
  0.8241E-03   0.8151E+00   0.1287E+01   9.276   0.2934E+01   0.3241E+00   8.936
  0.8590E-03   0.7920E+00   0.1256E+01   9.332   0.2952E+01   0.3228E+00   8.320
  0.8954E-03   0.7694E+00   0.1223E+01   9.361   0.2961E+01   0.3220E+00   8.020
  0.9333E-03   0.7474E+00   0.1194E+01   9.402   0.2979E+01   0.3207E+00   7.620
  0.9727E-03   0.7259E+00   0.1164E+01   9.451   0.2997E+01   0.3191E+00   7.169
  0.1014E-02   0.7049E+00   0.1133E+01   9.481   0.3006E+01   0.3186E+00   6.910
  0.1057E-02   0.6845E+00   0.1106E+01   9.538   0.3024E+01   0.3172E+00   6.440
  0.1102E-02   0.6646E+00   0.1077E+01   9.581   0.3042E+01   0.3159E+00   6.107
  0.1148E-02   0.6452E+00   0.1049E+01   9.599   0.3051E+01   0.3150E+00   5.973
  0.1197E-02   0.6263E+00   0.1023E+01   9.659   0.3069E+01   0.3136E+00   5.552
  0.1247E-02   0.6079E+00   0.9951E+00   9.720   0.3087E+01   0.3122E+00   5.155
  0.1300E-02   0.5900E+00   0.9700E+00   9.752   0.3096E+01   0.3117E+00   4.961
  0.1355E-02   0.5726E+00   0.9446E+00   9.781   0.3114E+01   0.3102E+00   4.788
  0.1413E-02   0.5556E+00   0.9178E+00   9.809   0.3123E+01   0.3096E+00   4.627
  0.1472E-02   0.5390E+00   0.8950E+00   9.875   0.3141E+01   0.3082E+00   4.281
  0.1535E-02   0.5229E+00   0.8709E+00   9.905   0.3150E+01   0.3076E+00   4.130
  0.1600E-02   0.5072E+00   0.8465E+00   9.935   0.3168E+01   0.3064E+00   3.984
  0.1667E-02   0.4920E+00   0.8249E+00   9.965   0.3177E+01   0.3058E+00   3.843
  0.1738E-02   0.4772E+00   0.8020E+00  10.029   0.3195E+01   0.3043E+00   3.567
  0.1811E-02   0.4627E+00   0.7799E+00  10.061   0.3204E+01   0.3037E+00   3.436
  0.1888E-02   0.4487E+00   0.7591E+00  10.109   0.3222E+01   0.3025E+00   3.248
  0.1968E-02   0.4350E+00   0.7372E+00  10.126   0.3231E+01   0.3019E+00   3.184
  0.2051E-02   0.4218E+00   0.7171E+00  10.188   0.3249E+01   0.3006E+00   2.964
  0.2138E-02   0.4088E+00   0.6974E+00  10.221   0.3258E+01   0.3000E+00   2.853
  0.2228E-02   0.3963E+00   0.6768E+00  10.251   0.3267E+01   0.2993E+00   2.758
  0.2323E-02   0.3841E+00   0.6587E+00  10.300   0.3285E+01   0.2980E+00   2.606
  0.2421E-02   0.3723E+00   0.6401E+00  10.316   0.3294E+01   0.2974E+00   2.558
  0.2523E-02   0.3607E+00   0.6211E+00  10.347   0.3303E+01   0.2967E+00   2.471
  0.2630E-02   0.3496E+00   0.6042E+00  10.412   0.3321E+01   0.2957E+00   2.295
  0.2742E-02   0.3387E+00   0.5866E+00  10.448   0.3330E+01   0.2951E+00   2.204
  0.2858E-02   0.3281E+00   0.5693E+00  10.501   0.3348E+01   0.2937E+00   2.076
  0.2979E-02   0.3179E+00   0.5534E+00  10.513   0.3357E+01   0.2934E+00   2.047
  0.3105E-02   0.3079E+00   0.5368E+00  10.545   0.3366E+01   0.2927E+00   1.976
  0.3236E-02   0.2983E+00   0.5213E+00  10.578   0.3375E+01   0.2920E+00   1.905
  0.3373E-02   0.2889E+00   0.5064E+00  10.610   0.3393E+01   0.2909E+00   1.839
  0.3516E-02   0.2798E+00   0.4909E+00  10.642   0.3402E+01   0.2902E+00   1.774
  0.3664E-02   0.2709E+00   0.4768E+00  10.680   0.3411E+01   0.2899E+00   1.702
  0.3819E-02   0.2623E+00   0.4627E+00  10.713   0.3420E+01   0.2892E+00   1.640
  0.3981E-02   0.2540E+00   0.4482E+00  10.749   0.3429E+01   0.2885E+00   1.578
  0.4150E-02   0.2459E+00   0.4354E+00  10.811   0.3447E+01   0.2873E+00   1.475
  0.4325E-02   0.2381E+00   0.4223E+00  10.823   0.3456E+01   0.2869E+00   1.455
